locale,tier,brand_id,demographic,genre,series_id,series_index,title,title_status,localized_title,topic,teacher_id,manga_author,format,master_format,distribution_status,locale_origin,chapters_target,ai_disclosure_required,brand_primary_topic,brand_secondary_topics,target_platforms
ja_JP,flagship,cognitive_clarity,general,sci_fi_cyberpunk,cognitive_clarity__ja_JP__sci_fi_cyberpunk__series03,03,電界彷徨,filled,電界彷徨,burnout,,海原 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,imposter_syndrome|burnout|boundaries,line_manga_indies|bookwalker
ja_JP,flagship,cognitive_clarity,general,supernatural_mystery,cognitive_clarity__ja_JP__supernatural_mystery__series01,01,断罪の囁き,filled,断罪の囁き,boundaries,,月影 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,imposter_syndrome|burnout|boundaries,line_manga_indies|bookwalker
ja_JP,flagship,cognitive_clarity,general,supernatural_mystery,cognitive_clarity__ja_JP__supernatural_mystery__series02,02,虚無の死角,filled,虚無の死角,overthinking,,雪村 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,imposter_syndrome|burnout|boundaries,line_manga_indies|bookwalker
ja_JP,flagship,cognitive_clarity,general,workplace_drama,cognitive_clarity__ja_JP__workplace_drama__series01,01,虚偽のパートナーシップ,filled,虚偽のパートナーシップ,imposter_syndrome,,白石 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,imposter_syndrome|burnout|boundaries,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,isekai,digital_ground__ja_JP__isekai__series01,01,断絶の地平線,filled,断絶の地平線,burnout,miki,風花 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,isekai,digital_ground__ja_JP__isekai__series02,02,虚像の迷宮,filled,虚像の迷宮,imposter_syndrome,miki,森川 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,iyashikei,digital_ground__ja_JP__iyashikei__series01,01,風の囁く庭園,filled,風の囁く庭園,financial_anxiety,miki,雪村 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,psychological_horror,digital_ground__ja_JP__psychological_horror__series01,01,影の囁き,filled,影の囁き,anxiety,miki,月影 静,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,digital_ground,general,psychological_horror,digital_ground__ja_JP__psychological_horror__series02,02,静寂の触覚,filled,静寂の触覚,somatic_healing,miki,月影 穏,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,digital_ground,general,psychological_horror,digital_ground__ja_JP__psychological_horror__series03,03,沈黙の影画,filled,沈黙の影画,burnout,miki,藍沢 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,digital_ground,general,sci_fi_cyberpunk,digital_ground__ja_JP__sci_fi_cyberpunk__series01,01,コード・アンバリュー,filled,コード・アンバリュー,imposter_syndrome,miki,白石 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,sci_fi_cyberpunk,digital_ground__ja_JP__sci_fi_cyberpunk__series02,02,サイバー・シャドウチェイサー,filled,サイバー・シャドウチェイサー,financial_anxiety,miki,海原 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,sci_fi_cyberpunk,digital_ground__ja_JP__sci_fi_cyberpunk__series03,03,ネオンの反乱児,filled,ネオンの反乱児,anxiety,miki,風花 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,sci_fi_cyberpunk,digital_ground__ja_JP__sci_fi_cyberpunk__series04,04,虚像の触覚,filled,虚像の触覚,somatic_healing,miki,白石 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,sci_fi_cyberpunk,digital_ground__ja_JP__sci_fi_cyberpunk__series05,05,ネオンの闇信号,filled,ネオンの闇信号,burnout,miki,海原 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,workplace_drama,digital_ground__ja_JP__workplace_drama__series01,01,虚構の共犯者,filled,虚構の共犯者,imposter_syndrome,miki,雪村 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,workplace_drama,digital_ground__ja_JP__workplace_drama__series02,02,影金プロジェクト,filled,影金プロジェクト,financial_anxiety,miki,藍沢 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,digital_ground,general,workplace_drama,digital_ground__ja_JP__workplace_drama__series03,03,繋がりの迷宮,filled,繋がりの迷宮,anxiety,miki,月影 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,imposter_syndrome|financial_anxiety|anxiety|somatic_healing,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,dark_fantasy,stillness_press__ja_JP__dark_fantasy__series01,01,月影の継承者,filled,月影の継承者,anxiety,ahjan,桜庭 凪,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,dark_fantasy,stillness_press__ja_JP__dark_fantasy__series02,02,闇喰いの舞姫,filled,闇喰いの舞姫,somatic_healing,ahjan,星空 優,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,dark_fantasy,stillness_press__ja_JP__dark_fantasy__series03,03,夢詛女神,filled,夢詛女神,sleep,ahjan,森川 優,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,dark_fantasy,stillness_press__ja_JP__dark_fantasy__series04,04,夜光の呪縁,filled,夜光の呪縁,grief,ahjan,白石 和,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,isekai,stillness_press__ja_JP__isekai__series01,01,花散る夜の秘密,filled,花散る夜の秘密,trauma_recovery,ahjan,雪村 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,isekai,stillness_press__ja_JP__isekai__series02,02,月代わりの迷宮,filled,月代わりの迷宮,anxiety,ahjan,藍沢 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,iyashikei,stillness_press__ja_JP__iyashikei__series01,01,霞み散る心触れ,filled,霞み散る心触れ,somatic_healing,ahjan,水瀬 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,iyashikei,stillness_press__ja_JP__iyashikei__series02,02,静寂の繋がり,filled,静寂の繋がり,sleep,ahjan,風花 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,iyashikei,stillness_press__ja_JP__iyashikei__series03,03,緑深い忘却の庭,filled,緑深い忘却の庭,grief,ahjan,白石 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,iyashikei,stillness_press__ja_JP__iyashikei__series04,04,春雨の囁き,filled,春雨の囁き,trauma_recovery,ahjan,藍沢 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,iyashikei,stillness_press__ja_JP__iyashikei__series05,05,琥珀色のひそやかな時,filled,琥珀色のひそやかな時,anxiety,ahjan,星空 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,psychological_horror,stillness_press__ja_JP__psychological_horror__series01,01,黒蝶の呼吸,filled,黒蝶の呼吸,somatic_healing,ahjan,星空 凪,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,psychological_horror,stillness_press__ja_JP__psychological_horror__series02,02,夢の狭間の歌,filled,夢の狭間の歌,sleep,ahjan,風花 柔,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,psychological_horror,stillness_press__ja_JP__psychological_horror__series03,03,零れ落ちる星の絃,filled,零れ落ちる星の絃,grief,ahjan,白石 柔,bw_page_manga,bw_page_manga,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,flagship,stillness_press,general,supernatural_mystery,stillness_press__ja_JP__supernatural_mystery__series01,01,暗闇を紡ぐ女,filled,暗闇を紡ぐ女,trauma_recovery,ahjan,星空 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,flagship,stillness_press,general,supernatural_mystery,stillness_press__ja_JP__supernatural_mystery__series02,02,幻夜の廻廊,filled,幻夜の廻廊,anxiety,ahjan,風花 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,anxiety,somatic_healing|sleep|grief|trauma_recovery,line_manga_indies|bookwalker
ja_JP,core,body_memory_shojo,general,dark_fantasy,body_memory_shojo__ja_JP__dark_fantasy__series01,01,影の舞踏会,filled,影の舞踏会,somatic_healing,,海原 凪,bw_page_manga,bw_page_manga,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,body_memory_shojo,general,dark_fantasy,body_memory_shojo__ja_JP__dark_fantasy__series02,02,紅蓮の月夜,filled,紅蓮の月夜,trauma_recovery,,桜庭 優,bw_page_manga,bw_page_manga,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,body_memory_shojo,general,iyashikei,body_memory_shojo__ja_JP__iyashikei__series01,01,桜色の秘密庭園,filled,桜色の秘密庭園,shame,,月影 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,line_manga_indies|bookwalker
ja_JP,core,body_memory_shojo,general,iyashikei,body_memory_shojo__ja_JP__iyashikei__series02,02,静寂の花咲く庭,filled,静寂の花咲く庭,grief,,水瀬 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,line_manga_indies|bookwalker
ja_JP,core,body_memory_shojo,general,psychological_horror,body_memory_shojo__ja_JP__psychological_horror__series01,01,闇の囁き,filled,闇の囁き,somatic_healing,,水瀬 和,bw_page_manga,bw_page_manga,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,body_memory_shojo,general,psychological_horror,body_memory_shojo__ja_JP__psychological_horror__series02,02,睡蓮の記憶,filled,睡蓮の記憶,trauma_recovery,,白石 癒,bw_page_manga,bw_page_manga,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,body_memory_shojo,general,supernatural_mystery,body_memory_shojo__ja_JP__supernatural_mystery__series01,01,桜霧の迷宮,filled,桜霧の迷宮,shame,,白石 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,line_manga_indies|bookwalker
ja_JP,core,body_memory_shojo,general,supernatural_mystery,body_memory_shojo__ja_JP__supernatural_mystery__series02,02,幽翠楼の秘密,filled,幽翠楼の秘密,grief,,星空 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,trauma_recovery|shame|grief,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,iyashikei,career_lift_workplace__ja_JP__iyashikei__series01,01,花の囁き,filled,花の囁き,imposter_syndrome,,藍沢 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,romance_josei_drama,career_lift_workplace__ja_JP__romance_josei_drama__series01,01,月光の約束,filled,月光の約束,social_anxiety,,星空 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,romance_josei_drama,career_lift_workplace__ja_JP__romance_josei_drama__series02,02,桜の秘密契約,filled,桜の秘密契約,financial_anxiety,,藍沢 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,supernatural_mystery,career_lift_workplace__ja_JP__supernatural_mystery__series01,01,闇の棲み家,filled,闇の棲み家,burnout,,星空 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,supernatural_mystery,career_lift_workplace__ja_JP__supernatural_mystery__series02,02,鏡花水月,filled,鏡花水月,imposter_syndrome,,雪村 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,workplace_drama,career_lift_workplace__ja_JP__workplace_drama__series01,01,絹の罠,filled,絹の罠,social_anxiety,,桜庭 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,workplace_drama,career_lift_workplace__ja_JP__workplace_drama__series02,02,玻璃の階級,filled,玻璃の階級,financial_anxiety,,桜庭 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,career_lift_workplace,general,workplace_drama,career_lift_workplace__ja_JP__workplace_drama__series03,03,影の昇進,filled,影の昇進,burnout,,森川 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,imposter_syndrome,social_anxiety|financial_anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,executive_calm_workplace,general,dark_fantasy,executive_calm_workplace__ja_JP__dark_fantasy__series01,01,黙示録の残務整理,filled,黙示録の残務整理,burnout,,雪村 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,overthinking|financial_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,executive_calm_workplace,general,psychological_thriller,executive_calm_workplace__ja_JP__psychological_thriller__series01,01,絶対零秒,filled,絶対零秒,overthinking,,風花 穏,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,overthinking|financial_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,executive_calm_workplace,general,psychological_thriller,executive_calm_workplace__ja_JP__psychological_thriller__series02,02,黒金の影,filled,黒金の影,financial_anxiety,,白石 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,overthinking|financial_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,executive_calm_workplace,general,sci_fi_cyberpunk,executive_calm_workplace__ja_JP__sci_fi_cyberpunk__series01,01,虚数時間社,filled,虚数時間社,burnout,,桜庭 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,overthinking|financial_anxiety,line_manga_indies|bookwalker
ja_JP,core,executive_calm_workplace,general,sci_fi_cyberpunk,executive_calm_workplace__ja_JP__sci_fi_cyberpunk__series02,02,データヘルメット,filled,データヘルメット,overthinking,,海原 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,overthinking|financial_anxiety,line_manga_indies|bookwalker
ja_JP,core,executive_calm_workplace,general,workplace_drama,executive_calm_workplace__ja_JP__workplace_drama__series01,01,闇金傀儡,filled,闇金傀儡,financial_anxiety,,月影 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,overthinking|financial_anxiety,line_manga_indies|bookwalker
ja_JP,core,executive_calm_workplace,general,workplace_drama,executive_calm_workplace__ja_JP__workplace_drama__series02,02,絶望管理部,filled,絶望管理部,burnout,,森川 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,overthinking|financial_anxiety,line_manga_indies|bookwalker
ja_JP,core,executive_calm_workplace,general,workplace_drama,executive_calm_workplace__ja_JP__workplace_drama__series03,03,静寂指令,filled,静寂指令,overthinking,,藍沢 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,overthinking|financial_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,action_battle,focus_sprint_workplace__ja_JP__action_battle__series01,01,分秒必争,filled,分秒必争,adhd_focus,,月影 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,action_battle,focus_sprint_workplace__ja_JP__action_battle__series02,02,絶望カウンター,filled,絶望カウンター,imposter_syndrome,,桜庭 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,psychological_thriller,focus_sprint_workplace__ja_JP__psychological_thriller__series01,01,密室の交渉人,filled,密室の交渉人,social_anxiety,,桜庭 蛍,bw_page_manga,bw_page_manga,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,focus_sprint_workplace,general,sports_competition,focus_sprint_workplace__ja_JP__sports_competition__series01,01,絶頂ラブイン,filled,絶頂ラブイン,adhd_focus,,藍沢 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,sports_competition,focus_sprint_workplace__ja_JP__sports_competition__series02,02,絶対加速,filled,絶対加速,imposter_syndrome,,星空 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,sports_competition,focus_sprint_workplace__ja_JP__sports_competition__series03,03,決断のリング,filled,決断のリング,social_anxiety,,白石 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,workplace_drama,focus_sprint_workplace__ja_JP__workplace_drama__series01,01,静寂のサバイバー,filled,静寂のサバイバー,adhd_focus,,星空 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,focus_sprint_workplace,general,workplace_drama,focus_sprint_workplace__ja_JP__workplace_drama__series02,02,影のドラifter,filled,影のドラifter,imposter_syndrome,,海原 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,adhd_focus,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,gentle_growth_healing,general,dark_fantasy,gentle_growth_healing__ja_JP__dark_fantasy__series01,01,月食の縛り姫,filled,月食の縛り姫,self_worth,,森川 癒,bw_page_manga,bw_page_manga,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,gentle_growth_healing,general,iyashikei,gentle_growth_healing__ja_JP__iyashikei__series01,01,静寂の庭番,filled,静寂の庭番,imposter_syndrome,,桜庭 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,gentle_growth_healing,general,iyashikei,gentle_growth_healing__ja_JP__iyashikei__series02,02,風鈴の記憶,filled,風鈴の記憶,social_anxiety,,藍沢 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,gentle_growth_healing,general,romance_josei_drama,gentle_growth_healing__ja_JP__romance_josei_drama__series01,01,桜の聲,filled,桜の聲,self_worth,,月影 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,gentle_growth_healing,general,romance_josei_drama,gentle_growth_healing__ja_JP__romance_josei_drama__series02,02,翳りの交響曲,filled,翳りの交響曲,imposter_syndrome,,月影 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,gentle_growth_healing,general,romance_josei_drama,gentle_growth_healing__ja_JP__romance_josei_drama__series03,03,花影の秘密,filled,花影の秘密,social_anxiety,,森川 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,gentle_growth_healing,general,supernatural_mystery,gentle_growth_healing__ja_JP__supernatural_mystery__series01,01,琥珀色の迷宮,filled,琥珀色の迷宮,self_worth,,桜庭 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
