locale,market,brand,brand_locale_name,series_id,series_title,genre,is_tentpole,genre_allocation_pct,series_format,chapters_per_volume,cadence_weeks,visual_grammar,emotional_engine,serialization_engine,pacing_profile_ref,lora_plan_ref,character_pipeline_ref,pipeline_route,readiness_status,output_target_path,notes,blockers
zh_CN,china,stillness_press,静心文化,stillness_press_family_01,,family,false,4,webtoon_vertical,10,2,intimate_realism|sparse_atmosphere,grief|warmth|repair|emotional_truth,ritual_daily_life|emotional_misread_chain,genre_pacing.social_issue,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_family_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,stillness_press,静心文化,stillness_press_cultivation_01,,cultivation,false,3,webtoon_vertical,10,2,kinetic_shonen|polished_seinen|fantasy_ornate,aspiration|conviction|mastery,tournament_ladder|quest_based|arc_based,genre_pacing.cultivation_martial,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_cultivation_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,stillness_press,静心文化,stillness_press_romance_01,,romance,false,3,webtoon_vertical,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_romance_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,stillness_press,静心文化,stillness_press_comedy_01,,comedy,false,3,webtoon_vertical,10,2,comedic_deformation|everyday_warmth,play|absurdity|release,episodic_comfort|gag_reset_loop,genre_pacing.gag,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_comedy_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,stillness_press,静心文化,stillness_press_mystery_01,,mystery,false,3,webtoon_vertical,10,2,grounded_realism|clue_focus,curiosity|tension|suspicion,mystery_reveal_chain|procedural_case_loop,genre_pacing.mystery,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_mystery_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,stillness_press,静心文化,stillness_press_workplace_01,,workplace,false,3,webtoon_vertical,10,2,grounded_realism|intimate_realism,identity_rebuild|emotional_truth|quiet_recognition,procedural_case_loop|slow_burn_relationship|ensemble_rotation,genre_pacing.workplace,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_workplace_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,stillness_press,静心文化,stillness_press_historical_01,,historical,false,2,webtoon_vertical,10,2,grounded_realism|ornate_fantasy,gravitas|wonder|loss|conviction,quest_progression|ensemble_rotation|political_escalation,genre_pacing.historical_period,brand_lora_plans.brand_style_loras.stillness_press,brand_lora_plans.character_loras.ahjan,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/stillness_press/stillness_press_historical_01/,allocation_pct=2; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_essay_01,,essay,true,30,web_manga,12,1,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_essay_01/,allocation_pct=30; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_essay_02,,essay,true,30,web_manga,12,1,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_essay_02/,allocation_pct=30; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_essay_03,,essay,true,30,web_manga,12,1,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_essay_03/,allocation_pct=30; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_mystery_01,,mystery,false,12,web_manga,12,1,grounded_realism|clue_focus,curiosity|tension|suspicion,mystery_reveal_chain|procedural_case_loop,genre_pacing.mystery,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_mystery_01/,allocation_pct=12; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_battle_internal_01,,battle_internal,false,10,web_manga,12,1,sparse_realist|kinetic_internal,conviction|philosophical_provocation|reflection,reflective_progression|vow_arc,genre_pacing.battle_internal,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_battle_internal_01/,allocation_pct=10; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_memoir_01,,memoir,false,8,webtoon_vertical,12,1,symbolic_reflection|sparse_atmosphere|intimate_realism,reflection|emotional_truth|vulnerability,reflective_progression,genre_pacing.memoir,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_memoir_01/,allocation_pct=8; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_workplace_01,,workplace,false,7,webtoon_vertical,12,1,grounded_realism|intimate_realism,identity_rebuild|emotional_truth|quiet_recognition,procedural_case_loop|slow_burn_relationship|ensemble_rotation,genre_pacing.workplace,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_workplace_01/,allocation_pct=7; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_graphic_medicine_01,,graphic_medicine,false,6,webtoon_vertical,12,1,moderate_clean|intimate_realism,reflection|body_awareness|hope,reflective_progression|episodic_education,genre_pacing.graphic_medicine,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_graphic_medicine_01/,allocation_pct=6; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_slice_of_life_01,,slice_of_life,false,5,webtoon_vertical,12,1,sparse_atmosphere|everyday_warmth,restoration|quiet_recognition|warmth,ritual_daily_life|episodic_comfort,genre_pacing.healing,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_slice_of_life_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_healing_01,,healing,false,5,webtoon_vertical,12,1,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_healing_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_social_issue_01,,social_issue,false,4,webtoon_vertical,12,1,grounded_realism|intimate_realism,emotional_truth|grief|identity_rebuild,ensemble_rotation|slow_burn_revelation,genre_pacing.social_issue,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_social_issue_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_romance_01,,romance,false,3,webtoon_vertical,12,1,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_romance_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_comedy_01,,comedy,false,3,webtoon_vertical,12,1,comedic_deformation|everyday_warmth,play|absurdity|release,episodic_comfort|gag_reset_loop,genre_pacing.gag,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_comedy_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_cultivation_01,,cultivation,false,3,webtoon_vertical,12,1,kinetic_shonen|polished_seinen|fantasy_ornate,aspiration|conviction|mastery,tournament_ladder|quest_based|arc_based,genre_pacing.cultivation_martial,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_cultivation_01/,allocation_pct=3; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_supernatural_everyday_01,,supernatural_everyday,false,2,webtoon_vertical,12,1,sparse_atmosphere|symbolic_reflection|ornate_fantasy,wonder|quiet_recognition|melancholy,ritual_daily_life|episodic_wonder,genre_pacing.supernatural_everyday,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_supernatural_everyday_01/,allocation_pct=2; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,cognitive_clarity,明见文化,cognitive_clarity_historical_01,,historical,false,2,webtoon_vertical,12,1,grounded_realism|ornate_fantasy,gravitas|wonder|loss|conviction,quest_progression|ensemble_rotation|political_escalation,genre_pacing.historical_period,brand_lora_plans.brand_style_loras.cognitive_clarity,brand_lora_plans.character_loras.joshin,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/cognitive_clarity/cognitive_clarity_historical_01/,allocation_pct=2; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_romance_01,,romance,true,30,web_manga,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_romance_01/,allocation_pct=30; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_romance_02,,romance,true,30,web_manga,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_romance_02/,allocation_pct=30; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_romance_03,,romance,true,30,web_manga,10,2,decorative_romance|intimate_realism,longing|tenderness|emotional_recognition,slow_burn_relationship|emotional_misread_chain,genre_pacing.romance,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_romance_03/,allocation_pct=30; series_count=3; tentpole_match; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_healing_01,,healing,false,14,web_manga,10,2,healing_iyashikei|sparse_atmosphere,restoration|tenderness|quiet_recognition,episodic_comfort|ritual_daily_life,genre_pacing.healing,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_healing_01/,allocation_pct=14; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_graphic_medicine_01,,graphic_medicine,false,10,web_manga,10,2,moderate_clean|intimate_realism,reflection|body_awareness|hope,reflective_progression|episodic_education,genre_pacing.graphic_medicine,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_graphic_medicine_01/,allocation_pct=10; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_slice_of_life_01,,slice_of_life,false,8,webtoon_vertical,10,2,sparse_atmosphere|everyday_warmth,restoration|quiet_recognition|warmth,ritual_daily_life|episodic_comfort,genre_pacing.healing,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_slice_of_life_01/,allocation_pct=8; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_school_01,,school,false,6,webtoon_vertical,10,2,everyday_warmth|decorative_romance,longing|identity_becoming|belonging,slow_burn_relationship|ensemble_rotation,genre_pacing.school,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_school_01/,allocation_pct=6; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_essay_01,,essay,false,5,webtoon_vertical,10,2,sparse_atmosphere|symbolic_reflection,reflection|emotional_truth|quiet_recognition,reflective_progression|episodic_comfort,genre_pacing.essay,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_essay_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_family_01,,family,false,5,webtoon_vertical,10,2,intimate_realism|sparse_atmosphere,grief|warmth|repair|emotional_truth,ritual_daily_life|emotional_misread_chain,genre_pacing.social_issue,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_family_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_workplace_01,,workplace,false,5,webtoon_vertical,10,2,grounded_realism|intimate_realism,identity_rebuild|emotional_truth|quiet_recognition,procedural_case_loop|slow_burn_relationship|ensemble_rotation,genre_pacing.workplace,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_workplace_01/,allocation_pct=5; series_count=1; needs_title_synthesis_locale_native,
zh_CN,china,somatic_wisdom,身知文化,somatic_wisdom_memoir_01,,memoir,false,4,webtoon_vertical,10,2,symbolic_reflection|sparse_atmosphere|intimate_realism,reflection|emotional_truth|vulnerability,reflective_progression,genre_pacing.memoir,brand_lora_plans.brand_style_loras.somatic_wisdom,brand_lora_plans.character_loras.pamela_fellows,MANGA_PIPELINE_TBD — see docs/MANGA_CATALOG_PLAN_EN_US_JA_JP_ZH_TW_ZH_CN_2026-04-28.md §7,ready,artifacts/manga/zh_CN/somatic_wisdom/somatic_wisdom_memoir_01/,allocation_pct=4; series_count=1; needs_title_synthesis_locale_native,
