locale,market,brand,brand_locale_name,title,subtitle,topic,persona,teacher_id,teacher_mode,runtime_format,duration_band,section_plan_id,variant_pool_size,bestseller_overlay_ref,selection_strategy,pipeline_route,readiness_status,required_source_atoms,required_registry_topic,output_target_path,notes,blockers,angle_id,motif_id,book_structure_id,journey_shape_id,variation_signature
en_US,us,stillness_press,Stillness Press,Quiet Threshold Calm,Crossing Out of Anxiety One Moment at a Time — for millennial women professionals,anxiety,millennial_women_professionals,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/anxiety/CANONICAL.txt;atoms/millennial_women_professionals/anxiety/scene/CANONICAL.txt;atoms/millennial_women_professionals/anxiety/depth/CANONICAL.txt;atoms/millennial_women_professionals/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_millennial_women_professionals_ahjan.json,composite=0.85; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,linear_transformation,linear_rise,5f2f2d31d8da5bbb2cf2f116619a8b60
en_US,us,stillness_press,Stillness Press,Quiet The Emergency That Never Comes,Breaking Free from High-Functioning Anxiety — for tech and finance pros,anxiety,tech_finance_burnout,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/anxiety/CANONICAL.txt;atoms/tech_finance_burnout/anxiety/scene/CANONICAL.txt;atoms/tech_finance_burnout/anxiety/depth/CANONICAL.txt;atoms/tech_finance_burnout/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_tech_finance_burnout_ahjan.json,composite=0.88; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_choice,three_act,linear_rise,78a82ca00ee44ec567ce6b7d32a369f3
en_US,us,stillness_press,Stillness Press,Quiet Soft Steadying,A Hands-On Anxiety Recovery Practice — for Gen Z professionals,anxiety,gen_z_professionals,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/anxiety/CANONICAL.txt;atoms/gen_z_professionals/anxiety/scene/CANONICAL.txt;atoms/gen_z_professionals/anxiety/depth/CANONICAL.txt;atoms/gen_z_professionals/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_gen_z_professionals_ahjan.json,composite=0.88; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_ground,recognition_to_agency,scaffold_deepen,3bcb491c57a1a0eec6ee2a12cac80bbe
en_US,us,stillness_press,Stillness Press,Quiet Safe Enough,How to Calm Anxiety and Reclaim Your Nervous System — for healthcare workers,anxiety,healthcare_rns,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/anxiety/CANONICAL.txt;atoms/healthcare_rns/anxiety/scene/CANONICAL.txt;atoms/healthcare_rns/anxiety/depth/CANONICAL.txt;atoms/healthcare_rns/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_healthcare_rns_ahjan.json,composite=0.85; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_choice,three_act,scaffold_deepen,c5e76e95e92d0990effa879e59d4550c
en_US,us,stillness_press,Stillness Press,Quiet Ground Where You Stand,A Daily Anxiety Recovery Practice — for frontline workers,anxiety,first_responders,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/first_responders/anchored/anxiety/CANONICAL.txt;atoms/first_responders/anxiety/scene/CANONICAL.txt;atoms/first_responders/anxiety/depth/CANONICAL.txt;atoms/first_responders/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_first_responders_ahjan.json,composite=0.84; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,linear_transformation,recognition_to_agency,9dca1ac2933119d548d85027f0c872c6
en_US,us,stillness_press,Stillness Press,Quiet Safe Enough,How to Calm Anxiety and Reclaim Your Nervous System — for teachers and educators,anxiety,educators,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/educators/anchored/anxiety/CANONICAL.txt;atoms/educators/anxiety/scene/CANONICAL.txt;atoms/educators/anxiety/depth/CANONICAL.txt;atoms/educators/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_educators_ahjan.json,composite=0.84; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_ground,recognition_to_agency,scaffold_deepen,677590549879470755e077b1276ca8d5
en_US,us,stillness_press,Stillness Press,Quiet Threshold Calm,Crossing Out of Anxiety One Moment at a Time — for working parents,anxiety,working_parents,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/working_parents/anchored/anxiety/CANONICAL.txt;atoms/working_parents/anxiety/scene/CANONICAL.txt;atoms/working_parents/anxiety/depth/CANONICAL.txt;atoms/working_parents/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_working_parents_ahjan.json,composite=0.84; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_cost,linear_transformation,recognition_to_agency,3a3b98460e59ddd61b242ee220306056
en_US,us,stillness_press,Stillness Press,Quiet The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery — for founders,anxiety,entrepreneurs,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/anxiety/CANONICAL.txt;atoms/entrepreneurs/anxiety/scene/CANONICAL.txt;atoms/entrepreneurs/anxiety/depth/CANONICAL.txt;atoms/entrepreneurs/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_entrepreneurs_ahjan.json,composite=0.84; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_pattern,classic_linear,recognition_to_agency,ab6a6295960de8233eada58bb9c98352
en_US,us,stillness_press,Stillness Press,Quiet The Emergency That Never Comes,Breaking Free from High-Functioning Anxiety — for the sandwich generation,anxiety,gen_x_sandwich,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/anxiety/CANONICAL.txt;atoms/gen_x_sandwich/anxiety/scene/CANONICAL.txt;atoms/gen_x_sandwich/anxiety/depth/CANONICAL.txt;atoms/gen_x_sandwich/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_gen_x_sandwich_ahjan.json,composite=0.84; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_pattern,classic_linear,recognition_to_agency,8a4a3c2bf309ac98a160244c0821813a
en_US,us,stillness_press,Stillness Press,Quiet The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery — for younger students,anxiety,gen_alpha_students,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_alpha_students/anchored/anxiety/CANONICAL.txt;atoms/gen_alpha_students/anxiety/scene/CANONICAL.txt;atoms/gen_alpha_students/anxiety/depth/CANONICAL.txt;atoms/gen_alpha_students/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_gen_alpha_students_ahjan.json,composite=0.76; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_choice,three_act,linear_rise,54a93c989b11329d973d3c133493c81d
en_US,us,stillness_press,Stillness Press,Quiet Soft Steadying,A Hands-On Anxiety Recovery Practice — for Gen Z students,anxiety,gen_z_student,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_student/anchored/anxiety/CANONICAL.txt;atoms/gen_z_student/anxiety/scene/CANONICAL.txt;atoms/gen_z_student/anxiety/depth/CANONICAL.txt;atoms/gen_z_student/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/en_US/stillness_press/anxiety_gen_z_student_ahjan.json,composite=0.84; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_ground,recognition_to_agency,scaffold_deepen,9bbe8bdd8f6abea1a6c09287d8d86008
en_US,us,stillness_press,Stillness Press,"Quiet Soft No, Steady Self",A Compassionate Boundaries Practice — for mid-level leaders,boundaries,corporate_managers,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/boundaries/CANONICAL.txt;atoms/corporate_managers/boundaries/scene/CANONICAL.txt;atoms/corporate_managers/boundaries/depth/CANONICAL.txt;atoms/corporate_managers/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_corporate_managers_ahjan.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_pattern,classic_linear,recognition_to_agency,cf67271edf98037e5bfb4b06fec735cf
en_US,us,stillness_press,Stillness Press,Quiet Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers — for millennial women professionals,boundaries,millennial_women_professionals,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/boundaries/CANONICAL.txt;atoms/millennial_women_professionals/boundaries/scene/CANONICAL.txt;atoms/millennial_women_professionals/boundaries/depth/CANONICAL.txt;atoms/millennial_women_professionals/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_millennial_women_professionals_ahjan.json,composite=0.82; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_pattern,classic_linear,recognition_to_agency,f857aefe46fb581342d23d1d27b864f2
en_US,us,stillness_press,Stillness Press,Quiet Edge Work,Building Boundaries from the Inside Out — for tech and finance pros,boundaries,tech_finance_burnout,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/boundaries/CANONICAL.txt;atoms/tech_finance_burnout/boundaries/scene/CANONICAL.txt;atoms/tech_finance_burnout/boundaries/depth/CANONICAL.txt;atoms/tech_finance_burnout/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_tech_finance_burnout_ahjan.json,composite=0.85; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_cost,linear_transformation,linear_rise,f234bcbb037ea764f0c659b6631d2f30
en_US,us,stillness_press,Stillness Press,Quiet Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers — for Gen Z professionals,boundaries,gen_z_professionals,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/boundaries/CANONICAL.txt;atoms/gen_z_professionals/boundaries/scene/CANONICAL.txt;atoms/gen_z_professionals/boundaries/depth/CANONICAL.txt;atoms/gen_z_professionals/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_gen_z_professionals_ahjan.json,composite=0.85; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_pattern,classic_linear,recognition_to_agency,de19f9a9f49423cf3d692b6cc0035a50
en_US,us,stillness_press,Stillness Press,Quiet The No That Saved Me,A Practical Guide to Setting Boundaries and Finding Peace — for healthcare workers,boundaries,healthcare_rns,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/boundaries/CANONICAL.txt;atoms/healthcare_rns/boundaries/scene/CANONICAL.txt;atoms/healthcare_rns/boundaries/depth/CANONICAL.txt;atoms/healthcare_rns/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_healthcare_rns_ahjan.json,composite=0.82; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_pattern,classic_linear,recognition_to_agency,caf0ac91b2ef85ca62d670c4b0c1ac1d
en_US,us,stillness_press,Stillness Press,Quiet Edge Work,Building Boundaries from the Inside Out — for frontline workers,boundaries,first_responders,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/first_responders/anchored/boundaries/CANONICAL.txt;atoms/first_responders/boundaries/scene/CANONICAL.txt;atoms/first_responders/boundaries/depth/CANONICAL.txt;atoms/first_responders/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_first_responders_ahjan.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_pattern,classic_linear,recognition_to_agency,378951ac9fefc6c8fdc1b5ba9a2e9e31
en_US,us,stillness_press,Stillness Press,Quiet Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers — for teachers and educators,boundaries,educators,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/educators/anchored/boundaries/CANONICAL.txt;atoms/educators/boundaries/scene/CANONICAL.txt;atoms/educators/boundaries/depth/CANONICAL.txt;atoms/educators/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_educators_ahjan.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_pattern,linear_transformation,recognition_to_agency,f95843e6a76476f9c8574f116adca055
en_US,us,stillness_press,Stillness Press,"Quiet Soft No, Steady Self",A Compassionate Boundaries Practice — for working parents,boundaries,working_parents,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/working_parents/anchored/boundaries/CANONICAL.txt;atoms/working_parents/boundaries/scene/CANONICAL.txt;atoms/working_parents/boundaries/depth/CANONICAL.txt;atoms/working_parents/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_working_parents_ahjan.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_cost,linear_transformation,recognition_to_agency,6c83a8a40e4acca1fbf047425a86380f
en_US,us,stillness_press,Stillness Press,Quiet Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers — for founders,boundaries,entrepreneurs,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/boundaries/CANONICAL.txt;atoms/entrepreneurs/boundaries/scene/CANONICAL.txt;atoms/entrepreneurs/boundaries/depth/CANONICAL.txt;atoms/entrepreneurs/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_entrepreneurs_ahjan.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_choice,recognition_to_agency,scaffold_deepen,ee499a92fa43bfbbbc44996fcfe8d386
en_US,us,stillness_press,Stillness Press,Quiet Stop Pouring from an Empty Cup,Boundaries for People Pleasers and Overgivers — for the sandwich generation,boundaries,gen_x_sandwich,ahjan,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/boundaries/CANONICAL.txt;atoms/gen_x_sandwich/boundaries/scene/CANONICAL.txt;atoms/gen_x_sandwich/boundaries/depth/CANONICAL.txt;atoms/gen_x_sandwich/boundaries/teacher/CANONICAL.txt,registry/boundaries.yaml,artifacts/books/en_US/stillness_press/boundaries_gen_x_sandwich_ahjan.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_choice,recognition_to_agency,scaffold_deepen,f92e3142c4acf1aa7c4ce02924248c2a
